704045941	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	014	014	01	1	0.0	4	1	4	-3.96600566572242	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105093000	https://www.yahoo.com/news/south-african-prosecutors-pistorius-sentence-shockingly-lenient-seek-112915167--spt.html
704045942	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-2.5974025974026	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105093000	https://www.fin24.com/Economy/cellsaf-ups-the-fight-20171105-2
704045943	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	046	046	04	1	7.0	2	1	2	2.86368843069874	0								4	Gwala, Eastern Cape, South Africa	SF	SF05	77329	-30.7807	29.8854	-1234907	4	Gwala, Eastern Cape, South Africa	SF	SF05	77329	-30.7807	29.8854	-1234907	20171105093000	http://www.ifp.org.za/newsroom/funeral-late-mr-khethelo-dlamini/
704045944	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	080	080	08	2	5.0	5	1	5	-10.3448275862069	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105093000	https://www.news24.com/Africa/News/former-military-chief-in-lesotho-charged-with-murder-20171016
704045945	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	1123	112	11	3	-2.0	4	1	4	-3.96600566572242	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105093000	https://www.yahoo.com/news/south-african-prosecutors-pistorius-sentence-shockingly-lenient-seek-112915167--spt.html
704045946	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	186	186	18	4	-10.0	5	1	5	-10.3448275862069	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105093000	https://www.news24.com/Africa/News/former-military-chief-in-lesotho-charged-with-murder-20171016
704045947	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	193	193	19	4	-10.0	2	1	2	0	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105093000	http://www.enca.com/south-africa/head-of-sabc-legal-services-killed
704045948	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	193	193	19	4	-10.0	2	1	2	1.60642570281125	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171105093000	https://www.iol.co.za/news/south-africa/gauteng/sabc-head-of-legal-services-sizwe-vilakazi-shot-dead-11863661
704045949	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	6	1	6	-1.92023633677991	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171105093000	http://www.afr.com/news/malcolm-turnbull-leaves-open-jacinda-arderns-offer-to-resettle-refugees-20171104-gzf0kn
704045950	20171105	201711	2017	2017.8356											BGR	BULGARIA	BGR								1	040	040	04	1	1.0	3	1	3	-2.22790357925493	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171105093000	https://www.theguardian.com/global/2017/nov/05/wild-at-heart-how-one-woman-and-her-husband-live-out-in-the-woods
704045951	20171105	201711	2017	2017.8356											BUS	TRADER						BUS			0	036	036	03	1	4.0	5	1	5	1.5600624024961	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20171105093000	http://www.news18.com/news/india/no-magic-wand-for-kashmir-only-serious-effort-dineshwar-sharma-begins-talks-process-tomorrow-1567635.html
704045952	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	042	042	04	1	1.9	5	1	5	-1.07642626480086	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105093000	https://siliconslopes.com/contrary-capital-launches-in-americas-top-55-major-research-universities-including-byu-and-utah-d35a8471fe40?gi=91c11548d289
704045953	20171105	201711	2017	2017.8356											BUS	EMPLOYER						BUS			1	043	043	04	1	2.8	10	1	10	-5.66801619433198	0								1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20171105093000	http://www.bernama.com/bernama/v8/newsindex.php?id=1407365
704045954	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	043	043	04	1	2.8	5	1	5	-1.07642626480086	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105093000	https://siliconslopes.com/contrary-capital-launches-in-americas-top-55-major-research-universities-including-byu-and-utah-d35a8471fe40?gi=91c11548d289
704045955	20171105	201711	2017	2017.8356											CHN	CHINESE	CHN								0	036	036	03	1	4.0	1	1	1	-0.450450450450449	0								4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	1	China	CH	CH		35	105	CH	20171105093000	http://www.malaysia-chronicle.com/bad-hearted-mca-uses-floods-disaster-to-step-on-guan-eng-dap-you-think-yourea-deity-but-you-cannot-fight-the-heavens-sin-woon/
704045956	20171105	201711	2017	2017.8356											CHN	CHINESE	CHN								0	036	036	03	1	4.0	2	1	2	-0.450450450450449	0								1	China	CH	CH		35	105	CH	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105093000	http://www.malaysia-chronicle.com/bad-hearted-mca-uses-floods-disaster-to-step-on-guan-eng-dap-you-think-yourea-deity-but-you-cannot-fight-the-heavens-sin-woon/
704045957	20171105	201711	2017	2017.8356											CHR	CHRISTIAN				CHR					0	051	051	05	1	3.4	3	1	3	-2.77986476333584	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105093000	https://www.theguardian.com/environment/2017/nov/05/the-cop23-climate-change-summit-in-bonn-and-why-it-matters
704045958	20171105	201711	2017	2017.8356											COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	042	042	04	1	1.9	10	1	10	1.8018018018018	0								4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	20171105093000	http://www.thecourier.com.au/story/5031367/victorian-and-proud-of-it-sadiki-shares-his-journey-to-ballarat/
704045959	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	020	020	02	1	3.0	2	1	2	-0.946969696969692	0								3	Port Angeles, Washington, United States	US	USWA		48.1181	-123.431	1524581	3	Port Angeles, Washington, United States	US	USWA		48.1181	-123.431	1524581	20171105093000	https://www.dailyrecordnews.com/ap_news/washington/port-angeles-residents-replace-canadian-teen-s-stolen-shoes/article_22236129-948d-55c6-81f4-43530a38eb90.html
704045960	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	100	100	10	3	-5.0	10	1	10	-5.55555555555556	0								4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20171105093000	http://www.canberratimes.com.au/act-news/nsw-police-in-queanbeyan-monaro-area-using-controversial-suspect-list-20171103-gzehhq.html
704045961	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	5	1	5	-0.46242774566474	0								4	Sucuri, GoiáBR, Brazil	BR	BR29	40202	-16.4667	-51.75	-674209	4	Sucuri, GoiáBR, Brazil	BR	BR29	40202	-16.4667	-51.75	-674209	20171105093000	https://www.japantimes.co.jp/?post_type=news&p=1299870
704045962	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	0.24154589371981	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105093000	http://bombmagazine.org/articles/sara-wintz/
704045963	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-3.79430853719421	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171105093000	http://listverse.com/2017/11/05/10-caves-and-mountains-connected-to-ufo-and-alien-activity/
704045964	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	-0.99009900990099	0								4	Benfica, SantaréPO, Portugal	PO	PO18	24875	39.1433	-8.68717	-2159696	4	Benfica, SantaréPO, Portugal	PO	PO18	24875	39.1433	-8.68717	-2159696	20171105093000	http://bombmagazine.org/articles/jos%C3%A9-saramago/
704045965	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	080	080	08	2	5.0	10	1	10	-0.95969289827256	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171105093000	https://article.wn.com/view/2017/11/05/Observe_November_7_As_Students_Day_Maharashtra_Govt_Directs_/
704045966	20171105	201711	2017	2017.8356											EUR	EUROPEAN	EUR								1	046	046	04	1	7.0	10	1	10	-2.62582056892779	0								4	Indus River, Pakistan (general), Pakistan	PK	PK00	23693	24.1909	67.7355	-3414586	4	Indus River, Pakistan (general), Pakistan	PK	PK00	23693	24.1909	67.7355	-3414586	20171105093000	http://www.milligazette.com/news/15948-history-propounded-by-the-hindu-supremacists-is-stranger-than-fiction
704045967	20171105	201711	2017	2017.8356											FRAGOV	FRENCH	FRA					GOV			0	046	046	04	1	7.0	3	1	3	1.67487684729064	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105093000	https://www.japantimes.co.jp/?post_type=life&p=1299884
704045968	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	6	1	6	-1.65198237885463	0								5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	20171105093000	http://www.chroniclelive.co.uk/news/north-east-news/liberal-democrat-leader-vince-cable-13857683
704045969	20171105	201711	2017	2017.8356											GBR	LONDON	GBR								1	042	042	04	1	1.9	6	1	6	2.30769230769231	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105093000	https://www.theguardian.com/music/2017/nov/05/schubert-piano-works-paul-berkowitz-vol-8-and-9-review-meridian
704045970	20171105	201711	2017	2017.8356											GBR	WELSH	GBR								0	043	043	04	1	2.8	5	1	5	-3.79430853719421	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171105093000	http://listverse.com/2017/11/05/10-caves-and-mountains-connected-to-ufo-and-alien-activity/
704045971	20171105	201711	2017	2017.8356											GBR	BRITAIN	GBR								1	051	051	05	1	3.4	5	1	5	5.66318926974665	0								4	Tynemouth, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0206	-1.44944	-2610390	4	Tynemouth, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0206	-1.44944	-2610390	20171105093000	http://www.chroniclelive.co.uk/news/north-east-news/how-one-brave-four-year-13858690
704045972	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	3	1	3	-2.35081374321881	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105093000	https://www.myjoyonline.com/business/2017/November-5th/government-to-track-tax-exemptions-with-electronic-system.php
704045973	20171105	201711	2017	2017.8356											GOV	KING						GOV			1	020	020	02	1	3.0	10	1	10	-4.95412844036697	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171105093000	https://www.theguardian.com/music/2017/nov/05/sam-smith-the-thrill-of-it-all-review
704045974	20171105	201711	2017	2017.8356											GOV	TRANSPORT AUTHORITY						GOV			1	035	035	03	1	7.0	10	1	10	-3.39943342776204	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171105093000	https://www.joe.ie/news/taxi-dublin-605561
704045975	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	10	2	10	1.66712797544159	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20171105093000	http://www.dnaindia.com/india/report-don-t-have-a-magic-wand-but-my-efforts-should-be-judged-with-sincerity-jk-special-interlocutor-dineshwar-sharma-2557834
704045976	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	-5.68720379146919	0								1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704045977	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	8	1	8	-5.68720379146919	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704045978	20171105	201711	2017	2017.8356											GOV	MINISTRY						GOV			0	042	042	04	1	1.9	1	1	1	1.67487684729064	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Russia	RS	RS		60	100	RS	20171105093000	https://www.japantimes.co.jp/?post_type=life&p=1299884
704045979	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	10	1	10	-2.28384991843393	0								4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105093000	http://www.malaysia-chronicle.com/instead-of-me-calling-zahid-at-3-30am-armed-forces-could-have-been-sent-to-penang-immediately-guan-eng-reveals-he-had-to-call-3-times-before-dpm-answered-phone/
704045980	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	0841	084	08	2	7.0	10	1	10	-6.25	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20171105093000	https://www.rozanaspokesman.com/news/lalu-demands-probe-into-toilet-construction-scam
704045981	20171105	201711	2017	2017.8356											GOV	GOVERNMENT OFFICIAL						GOV			1	100	100	10	3	-5.0	6	1	6	-0.54844606946984	0								4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	4	Walang, La Union, Philippines	RP	RP36	24213	16.5	120.317	-2460044	20171105093000	http://www.gmanetwork.com/news/news/nation/631991/archbishop-soc-villegas-start-the-healing-by-repenting/story/
704045982	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	5	1	5	-3.09278350515464	0								4	Gurun, Kedah, Malaysia	MY	MY02	37348	5.81717	100.474	-2402686	4	Gurun, Kedah, Malaysia	MY	MY02	37348	5.81717	100.474	-2402686	20171105093000	http://www.freemalaysiatoday.com/category/nation/2017/11/05/najib-federal-govt-will-help-penang/
704045983	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	6	1	6	-0.16420361247948	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171105093000	http://www.bernama.com/bernama/v8/newsindex.php?id=1407374
704045984	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	141	141	14	3	-6.5	5	1	5	-5.68181818181818	0								1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20171105093000	https://raddingtonreport.com/cameroons-colonial-language-crisis/
704045985	20171105	201711	2017	2017.8356											GOVMED	MINISTRY						GOV	MED		0	046	046	04	1	7.0	8	1	8	2.42587601078167	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105093000	http://jakartaglobe.id/foreign-affairs-news/jokowi-discuss-inclusivity-development-gap-apec-summit-next-week/
704045986	20171105	201711	2017	2017.8356											HLH	SURGEON						HLH			1	040	040	04	1	1.0	6	1	6	-6.62251655629143	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171105093000	https://www.theguardian.com/film/2017/nov/05/killing-of-sacred-deer-review-yorgos-lanthimos-colin-farrell-nicole-kidman
704045987	20171105	201711	2017	2017.8356											HLH	DOCTOR						HLH			1	046	046	04	1	7.0	10	1	10	1.22887864823348	0								0								0								20171105093000	http://www.unionleader.com/article/20171105/NEWS0207/171109673
704045988	20171105	201711	2017	2017.8356											IDNGOV	INDONESIA	IDN					GOV			0	040	040	04	1	1.0	2	1	2	2.42587601078167	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105093000	http://jakartaglobe.id/foreign-affairs-news/jokowi-discuss-inclusivity-development-gap-apec-summit-next-week/
704045989	20171105	201711	2017	2017.8356											IND	DELHI	IND								1	042	042	04	1	1.9	4	1	4	1.0989010989011	0								4	Narela, Delhi, India	IN	IN07	17665	28.85	77.1	-2105773	4	Narela, Delhi, India	IN	IN07	17665	28.85	77.1	-2105773	20171105093000	https://www.siasat.com/news/1355-families-shifted-transit-camp-dda-kathputli-colony-1252142/
704045990	20171105	201711	2017	2017.8356											IND	CHENNAI	IND								1	043	043	04	1	2.8	6	1	6	-1.57728706624606	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105093000	https://timesofindia.indiatimes.com/city/chennai/blue-whale-challenge-west-bengal-teenager-comes-to-chennai-to-commit-suicide-rescued/articleshow/61516096.cms
704045991	20171105	201711	2017	2017.8356											IND	DELHI	IND								0	051	051	05	1	3.4	1	1	1	1.71673819742489	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105093000	https://www.msn.com/en-gb/news/uknews/burmese-royal-arrives-in-london-to-demand-return-of-lost-ruby-%E2%80%98hidden-in-the-tower-of-london%E2%80%99/ar-AAuolc8
704045992	20171105	201711	2017	2017.8356											IND	MUMBAI	IND								1	173	173	17	4	-5.0	2	1	2	-8.203125	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105093000	http://www.thehindu.com/news/national/other-states/azamgarh-youth-arrested-from-mumbai-airport-for-suspected-terror-links/article19986957.ece
704045993	20171105	201711	2017	2017.8356											IND	MUMBAI	IND								1	173	173	17	4	-5.0	2	1	2	-8.203125	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105093000	http://www.thehindu.com/news/national/other-states/azamgarh-youth-arrested-from-mumbai-airport-for-suspected-terror-links/article19986957.ece
704045994	20171105	201711	2017	2017.8356											INDSEP	JAMMU AND KASHMIR	IND					SEP			0	043	043	04	1	2.8	2	1	2	-2.72556390977444	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20171105093000	http://www.thecitizen.in/index.php/en/NewsDetail/index/4/12160/When-I-Kept-Waiting-For-a-Dinner-Invitation-From-Yasin-Malik
704045995	20171105	201711	2017	2017.8356											IRL	IRELAND	IRL								1	051	051	05	1	3.4	4	1	4	-1.6359918200409	0								4	Croke Park, Dublin City, Ireland	EI	EI33	18288	53.3667	-6.25	-1502118	4	Croke Park, Dublin City, Ireland	EI	EI33	18288	53.3667	-6.25	-1502118	20171105093000	http://www.limerickleader.ie/news/home/280058/limerick-pupils-surprise-priest-with-new-all-ireland-medals-that-he-lost-60-years-ago.html
704045996	20171105	201711	2017	2017.8356											IRL	IRELAND	IRL								0	100	100	10	3	-5.0	4	1	4	0	0								4	Carrigans, Donegal, Ireland	EI	EI06	18287	54.95	-7.43333	-1501416	4	Carrigans, Donegal, Ireland	EI	EI06	18287	54.95	-7.43333	-1501416	20171105093000	http://www.derryjournal.com/news/north-west-will-be-main-brexit-frontier-1-8227748
704045997	20171105	201711	2017	2017.8356											IRN	IRAN	IRN								0	012	012	01	1	-0.4	2	1	2	0.560224089635851	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171105093000	https://www.al-monitor.com/pulse/originals/2017/05/iran-ghalibaf-withdrawal-raisi-voters-back-rouhani.html
