704073810	20171105	201711	2017	2017.8356											EGYEDU	EGYPT	EGY					EDU			1	042	042	04	1	1.9	2	1	2	-2.98507462686567	0								1	Egypt	EG	EG		27	30	EG	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704073811	20171105	201711	2017	2017.8356											EGYEDU	EGYPT	EGY					EDU			1	042	042	04	1	1.9	4	1	4	-2.98507462686567	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704073812	20171105	201711	2017	2017.8356											FRA	PARIS	FRA								0	012	012	01	1	-0.4	1	1	1	1.41176470588235	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105130000	http://morungexpress.com/trump-expected-change-course-paris-climate-accord-un-environment-head/
704073813	20171105	201711	2017	2017.8356											FRA	PARIS	FRA								0	0874	087	08	2	10.0	3	1	3	1.41176470588235	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105130000	http://morungexpress.com/trump-expected-change-course-paris-climate-accord-un-environment-head/
704073814	20171105	201711	2017	2017.8356											FRA	PARIS	FRA								0	0874	087	08	2	10.0	1	1	1	1.41176470588235	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105130000	http://morungexpress.com/trump-expected-change-course-paris-climate-accord-un-environment-head/
704073815	20171105	201711	2017	2017.8356											FRA	FRENCH	FRA								1	190	190	19	4	-10.0	10	1	10	-5.4320987654321	0								0								0								20171105130000	http://www.dailymail.co.uk/news/article-5051439/Burglary-victim-claws-face-robber-collect-DNA.html
704073816	20171105	201711	2017	2017.8356											FRABUS	FRENCH	FRA					BUS			0	036	036	03	1	4.0	6	1	6	2.16346153846154	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105130000	http://cineuropa.org/it.aspx?t=interview&l=en&did=342393
704073817	20171105	201711	2017	2017.8356											GBR	LONDON	GBR								1	042	042	04	1	1.9	6	1	6	-2.01342281879195	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171105130000	https://www.enca.com/south-africa/more-smoke-in-dlamini-zuma-cigarette-backer-saga
704073818	20171105	201711	2017	2017.8356											GBR	GLASGOW	GBR								1	191	191	19	4	-9.5	10	1	10	-3	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	River Clyde, North Ayrshire, United Kingdom	UK	UKV7	40176	55.7333	-4.91667	-2592876	20171105130000	http://www.eveningtimes.co.uk/news/15641713.Busy_Glasgow_footbridge_over_the_River_Clyde_sealed_off_by_cops/
704073819	20171105	201711	2017	2017.8356											GOV	CABINET						GOV			0	014	014	01	1	0.0	4	1	4	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073820	20171105	201711	2017	2017.8356											GOV	CABINET						GOV			0	014	014	01	1	0.0	6	1	6	-2.03549060542797	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171105130000	http://www.uktamilnews.com/?p=26727
704073821	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	10	1	10	-2.03549060542797	0								4	Anamaduwa, North Western, Sri Lanka	CE	CE32	25838	7.8786	80.008	-2212519	4	Anamaduwa, North Western, Sri Lanka	CE	CE32	25838	7.8786	80.008	-2212519	20171105130000	http://www.uktamilnews.com/?p=26727
704073822	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			0	040	040	04	1	1.0	6	1	6	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073823	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	10	1	10	-1.87050359712231	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
704073824	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	6	1	6	3.46289752650177	0								3	Glens Falls, New York, United States	US	USNY		43.3095	-73.644	951223	3	Glens Falls, New York, United States	US	USNY		43.3095	-73.644	951223	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704073825	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			0	061	061	06	2	6.4	2	1	2	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073826	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			0	061	061	06	2	6.4	2	1	2	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	1	Qatar	QA	QA		25.5	51.25	QA	20171105130000	http://www.uktamilnews.com/?p=26727
704073827	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			0	061	061	06	2	6.4	6	1	6	-2.03549060542797	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171105130000	http://www.uktamilnews.com/?p=26727
704073828	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			0	0831	083	08	2	5.0	6	1	6	-4.64646464646465	0								1	Iran	IR	IR		32	53	IR	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105130000	https://aawsat.com/english/home/article/1074216/lebanon-plunges-govt-crisis-after-hariri-resignation-given-lack-replacement
704073829	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	100	100	10	3	-5.0	10	1	10	-2.03549060542797	0								4	Anamaduwa, North Western, Sri Lanka	CE	CE32	25838	7.8786	80.008	-2212519	4	Anamaduwa, North Western, Sri Lanka	CE	CE32	25838	7.8786	80.008	-2212519	20171105130000	http://www.uktamilnews.com/?p=26727
704073830	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			0	130	130	13	3	-4.4	6	1	6	-4.64646464646465	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171105130000	https://aawsat.com/english/home/article/1074216/lebanon-plunges-govt-crisis-after-hariri-resignation-given-lack-replacement
704073831	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			0	173	173	17	4	-5.0	5	1	5	-5.44959128065395	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171105130000	http://www.africanews.com/2017/11/05/american-woman-arrested-in-zimbabwe-for-goblin-insult-against-robert-mugabe/
704073832	20171105	201711	2017	2017.8356											GUY	GUYANA	GUY								0	042	042	04	1	1.9	4	1	4	-1.2970168612192	0								1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20171105130000	http://newsday.co.tt/2017/11/05/new-better-cepep/
704073833	20171105	201711	2017	2017.8356											HLH	DOCTOR						HLH			1	036	036	03	1	4.0	10	1	10	6.25	0								4	Rochdale, Rochdale, United Kingdom	UK	UKL2	40138	53.6167	-2.15	-2606372	4	Rochdale, Rochdale, United Kingdom	UK	UKL2	40138	53.6167	-2.15	-2606372	20171105130000	http://www.thelancasterandmorecambecitizen.co.uk/news/15641829.The_force_is_strong_with_comic_con/
704073834	20171105	201711	2017	2017.8356											HLH	HOSPITAL						HLH			0	040	040	04	1	1.0	5	1	5	-0.40705563093623	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105130000	http://www.cecildaily.com/our_cecil/article_6db12c67-2966-5e0f-850e-9d4d5834fd07.html
704073835	20171105	201711	2017	2017.8356											HLH	DOCTOR						HLH			1	043	043	04	1	2.8	10	1	10	6.25	0								4	Rochdale, Rochdale, United Kingdom	UK	UKL2	40138	53.6167	-2.15	-2606372	4	Rochdale, Rochdale, United Kingdom	UK	UKL2	40138	53.6167	-2.15	-2606372	20171105130000	http://www.thelancasterandmorecambecitizen.co.uk/news/15641829.The_force_is_strong_with_comic_con/
704073836	20171105	201711	2017	2017.8356											HLH	SOCIAL WORKER						HLH			1	112	112	11	3	-2.0	18	3	18	-7.0116324735021	0								3	Elgin Mental Health Center, Illinois, United States	US	USIL		42.0146	-88.2891	407862	3	Elgin Mental Health Center, Illinois, United States	US	USIL		42.0146	-88.2891	407862	20171105130000	http://www.ajc.com/news/national/social-worker-accused-holding-mental-patient-sex-slave-for-years/jZllNV9AOe2VNN1NYSSQ5H/
704073837	20171105	201711	2017	2017.8356											HLH	SOCIAL WORKER						HLH			1	112	112	11	3	-2.0	12	3	12	-7.0116324735021	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171105130000	http://www.ajc.com/news/national/social-worker-accused-holding-mental-patient-sex-slave-for-years/jZllNV9AOe2VNN1NYSSQ5H/
704073838	20171105	201711	2017	2017.8356											IDN	INDONESIA	IDN								1	043	043	04	1	2.8	2	1	2	-2.02020202020202	0								1	Indonesia	ID	ID		-5	120	ID	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105130000	http://davaotoday.com/main/politics/omar-mautes-wife-nabbed-in-iligan/
704073839	20171105	201711	2017	2017.8356											IND	ALLAHABAD	IND								1	043	043	04	1	2.8	6	1	6	-1.87050359712231	0								4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
704073840	20171105	201711	2017	2017.8356											IND	RAJASTHAN	IND								1	043	043	04	1	2.8	2	1	2	-1.87050359712231	0								4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Rahim Yar Khan, Punjab, Pakistan	PK	PK04	23673	28.4199	70.3035	-2772116	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
704073841	20171105	201711	2017	2017.8356											IRL	IRELAND	IRL								1	042	042	04	1	1.9	2	1	2	-4.67289719626168	0								1	Ireland	EI	EI		53	-8	EI	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105130000	http://www.belfastlive.co.uk/news/belfast-news/reason-gerry-adams-refused-entry-13859890
704073842	20171105	201711	2017	2017.8356											JUD	SUPREME COURT						JUD			1	120	120	12	3	-4.0	6	1	6	0.13020833333333	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171105130000	http://www.uktamilnews.com/?p=26715
704073843	20171105	201711	2017	2017.8356											LAB	WORKER						LAB			0	100	100	10	3	-5.0	10	1	10	-1.2970168612192	0								1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20171105130000	http://newsday.co.tt/2017/11/05/new-better-cepep/
704073844	20171105	201711	2017	2017.8356											LBN	LEBANON	LBN								0	041	041	04	1	1.0	5	1	5	-4.64646464646465	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105130000	https://aawsat.com/english/home/article/1074216/lebanon-plunges-govt-crisis-after-hariri-resignation-given-lack-replacement
704073845	20171105	201711	2017	2017.8356											LEG	SENATOR						LEG			0	036	036	03	1	4.0	1	1	1	-2.5910931174089	0								3	Atlantic County, New Jersey, United States	US	USNJ		39.4668	-74.6663	882270	3	Atlantic City, New Jersey, United States	US	USNJ		39.3643	-74.4229	874413	20171105130000	http://www.philly.com/philly/news/new_jersey/shore/atlantic-city-election-mayor-ballot-guardian-gilliam-boardwalk-empire-20171105.html
704073846	20171105	201711	2017	2017.8356											LEG	DELEGATE						LEG			1	051	051	05	1	3.4	10	1	10	6.14035087719298	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171105130000	http://www.radio.cz/en/section/news/jiri-pospisil-nominated-for-top-09-leader
704073847	20171105	201711	2017	2017.8356											LKA	SRI LANKA	LKA								0	040	040	04	1	1.0	2	1	2	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073848	20171105	201711	2017	2017.8356											LKA	SRI LANKA	LKA								0	043	043	04	1	2.8	4	1	4	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073849	20171105	201711	2017	2017.8356											LKA	SRI LANKA	LKA								0	100	100	10	3	-5.0	4	1	4	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073850	20171105	201711	2017	2017.8356											LKAGOV	SRI LANKA	LKA					GOV			0	040	040	04	1	1.0	2	1	2	-2.03549060542797	0								4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	4	Tangalle, Southern, Sri Lanka	CE	CE34	25847	6.024	80.7911	-2236847	20171105130000	http://www.uktamilnews.com/?p=26727
704073851	20171105	201711	2017	2017.8356											MCOELI	ALBERT	MCO					ELI			1	042	042	04	1	1.9	10	1	10	-5.59345156889495	0								0								0								20171105130000	https://www.iol.co.za/sunday-tribune/news/husband-found-hanged-after-murder-11863533
704073852	20171105	201711	2017	2017.8356											MDV	MALE	MDV								0	036	036	03	1	4.0	10	1	10	5.44554455445545	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171105130000	http://thetimes-tribune.com/lifestyles/life-times-tracks-down-unique-5ks-and-more-around-the-region-1.2263651
704073853	20171105	201711	2017	2017.8356											MIL	MILITARY						MIL			1	042	042	04	1	1.9	6	1	6	-10.9243697478991	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105130000	https://www.dailystar.co.uk/news/world-news/657723/Donald-Trump-news-North-Korea-war-US-Japan-China-South-Korea-missile-latest
704073854	20171105	201711	2017	2017.8356											MIL	ARMY						MIL			1	043	043	04	1	2.8	1	1	1	-3.89016018306636	0								4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	20171105130000	https://aawsat.com/english/home/article/1074266/lebanon%E2%80%99s-geagea-hariri-resigned-because-govt-was-prevented-functioning
704073855	20171105	201711	2017	2017.8356											MLT	MALTA	MLT								1	042	042	04	1	1.9	4	1	4	-4.51612903225807	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171105130000	http://gearsofbiz.com/malta-officials-told-to-stay-away-from-funeral-of-murdered-journalist-daphne-caruana-galizia/174765
704073856	20171105	201711	2017	2017.8356											MLT	MALTA	MLT								1	043	043	04	1	2.8	2	1	2	2.5	0								4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20171105130000	https://www.timesofmalta.com/articles/view/20171105/gozo/Maltese-pilgrims-visit-Gozo.662277
704073857	20171105	201711	2017	2017.8356											MLT	MALTA	MLT								1	051	051	05	1	3.4	2	1	2	7.11743772241993	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20171105130000	https://www.timesofmalta.com/articles/view/20171105/fashion-beauty/Celebrating-a-love-for-personal-style.662310
704073858	20171105	201711	2017	2017.8356											MLT	MALTA	MLT								1	190	190	19	4	-10.0	4	1	4	-4.51612903225807	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171105130000	http://gearsofbiz.com/malta-officials-told-to-stay-away-from-funeral-of-murdered-journalist-daphne-caruana-galizia/174765
704073859	20171105	201711	2017	2017.8356											MNCGBRHLH	GLAXOSMITHKLINE	GBR					MNC	HLH		1	042	042	04	1	1.9	5	1	5	-2.46305418719212	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105130000	http://gearsofbiz.com/rera-nclt-process-may-trigger-collapse-in-land-prices-say-report/174819
704073860	20171105	201711	2017	2017.8356											NGA	NIGERIAN	NGA								1	193	193	19	4	-10.0	4	1	4	-5.82010582010582	0								4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	20171105130000	http://www.pulse.ng/news/local/army-rescues-6-yr-old-boy-kills-dozens-of-fleeing-terrorist-id7557290.html
704073861	20171105	201711	2017	2017.8356											NGAMIL	NIGERIAN	NGA					MIL			1	193	193	19	4	-10.0	6	1	6	-5.82010582010582	0								4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	20171105130000	http://www.pulse.ng/news/local/army-rescues-6-yr-old-boy-kills-dozens-of-fleeing-terrorist-id7557290.html
704073862	20171105	201711	2017	2017.8356											NLD	LEYDEN	NLD								0	173	173	17	4	-5.0	10	1	10	-13.1436314363144	0								0								0								20171105130000	http://www.watertowndailytimes.com/news04/lowville-man-pleads-guilty-to-drug-possession-charge-20171105
704073863	20171105	201711	2017	2017.8356											NLD	LEYDEN	NLD								0	1821	182	18	4	-9.0	10	1	10	-13.1436314363144	0								0								0								20171105130000	http://www.watertowndailytimes.com/news04/lowville-man-pleads-guilty-to-drug-possession-charge-20171105
704073864	20171105	201711	2017	2017.8356											OPP	RESISTANCE MOVEMENT						OPP			1	020	020	02	1	3.0	5	1	5	0	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105130000	https://www.standardmedia.co.ke/ureport/story/2001259384/kenyans-on-twitter-scold-miguna-over-election-fraud-claims
704073865	20171105	201711	2017	2017.8356											OPP	RESISTANCE MOVEMENT						OPP			1	163	163	16	4	-8.0	5	1	5	0	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105130000	https://www.standardmedia.co.ke/ureport/story/2001259384/kenyans-on-twitter-scold-miguna-over-election-fraud-claims
704073866	20171105	201711	2017	2017.8356											PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	8	1	8	-1.87050359712231	0								4	Rahim Yar Khan, Punjab, Pakistan	PK	PK04	23673	28.4199	70.3035	-2772116	4	Rahim Yar Khan, Punjab, Pakistan	PK	PK04	23673	28.4199	70.3035	-2772116	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
704073867	20171105	201711	2017	2017.8356											PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	4	1	4	-1.87050359712231	0								4	Rahim Yar Khan, Punjab, Pakistan	PK	PK04	23673	28.4199	70.3035	-2772116	4	Rahim Yar Khan, Punjab, Pakistan	PK	PK04	23673	28.4199	70.3035	-2772116	20171105130000	http://topyaps.com/pia-flight-asks-passengers-to-take-bus
